,Number,Title,Description,Link
0,"Season 40, Episode 4",Cashing in Your Chips on the Remote Isle of Man,"Chris started a successful band in his early 20's and was a touring musician for almost 20 years. When he met Rachel in 2005, he was touring almost 300 days a year. In addition to being in a band, Chris also has a passion for poker. Since the birth of their son Henry in 2009, Chris has been playing online poker so he could tour less and be home more with his family. Being a successful online poker player and having worked in the music industry lead to a job offer from the largest online poker site in the world. The only issue is that their headquarters are based on the remote Isle of Man. The Jonat family wants a change in pace but will they be able to find their ace in the hole on a small island? Or will they have to fold? Find out as House Hunters International shuffles into beautiful Isle of Man.",https://www.hgtv.com/shows/house-hunters-international/episodes/cashing-in-your-chips-on-the-remote-isle-of-man
1,"Season 40, Episode 5","Reuniting in Barcelona, Spain","After falling in love in her native Texas, Cassie is following her heart to live with her long distance boyfriend, Guillem, in Barcelona Spain. But the city's old world style presents a few challenges for this modern gal's Texas sized wants. Real estate agent Benny  Mouckley tries to tick all the boxes on the wishlist while keeping in budget, but will Cassie have to compromise on her ideals or pay the price to have everything she wants?  Find out when House Hunters International focuses in on Barcelona, Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/reuniting-in-barcelona-spain
2,"Season 40, Episode 6","A Young Family Downsizes to Help Others in Lima, Peru","After the monotony of suburban life, Matt and Nicole knew that there was something more they could be doing with their lives.  When they discovered that there was a need in Lima, Peru to help orphaned children, they decided to pack up their own three kids and head to South America and volunteer.  Now they need to navigate a new country to find a home that not only fits five, but that also doesn't bust their budget.  Can they live without the comforts of home and downsize their entire lives?  Find out when House Hunters International visits Lima, Peru.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-young-family-downsizes-to-help-others-in-lima-peru
3,"Season 40, Episode 7",An Active Couple seeks English Charm Overseas in New Zealand,"Jo met Dan at the pub across the street from her home in small town England where she was born and raised. Now Dan is transporting Jo across the world to resettle in his native New Zealand.  The two agree on living an outdoor lifestyle, but indoors they are at odds.  Dan wants her to feel at home, but won't sacrifice his ideal location just outside of town.  This active couple will have to strike a balance when House Hunters International travels to Wellington, New Zealand.",https://www.hgtv.com/shows/house-hunters-international/episodes/an-active-couple-seeks-english-charm-overseas-in-new-zealand
4,"Season 40, Episode 8","Family Reunion in Penang, Malaysia","Not ready to completely give up the lives they built in the U.S. over the last eighteen years, Californians Bee and Kien are buying a second home in Penang in order to raise their son Gareth with a connection to his Malaysian roots. Bee wants the newest generation of the family to grow up around all his cousins, aunts and uncles while at the same time be close to the family they miss as well. Being a food blogger about Asian cooking, Bee also notices this as an opportunity to be able to explore the recipes of her homeland straight from the food preparers and purveyors that make Penang the epicenter of Malaysian cuisine. They unfortunately are coming up against a real estate market that is as fast paced as the lifestyle of this rapidly expanding, diverse urban landscape. Even with their $400,000 budget, it still may not be enough to create the perfect blend of city center living at an affordable price.  Find out when House Hunters International reunites with the Pearl of the Orient, Penang, Malaysia.",https://www.hgtv.com/shows/house-hunters-international/episodes/family-reunion-in-penang-malaysia
5,"Season 40, Episode 9","Reunited in London, England","Crystal and Tony met while she was completing a master's degree in London. After two years, her student visa expired and she was forced to leave and head back to Seattle. They stayed together while living seven thousand miles apart, and now they're picking up where they left off two years ago...this time as a married couple. But they're finding they don't see eye to eye on the style of their first dream home. Tony is a DJ and prefers to live in London's trendy East End where he's lived before and feels part of the community, but Crystal is looking for a character property to contrast what she is used to back in Seattle and she's been charmed by the West London neighborhood of Earl's Court. It'll be a battle of East End boys and West End girls, when House Hunters International nips across the pond to London, England.",https://www.hgtv.com/shows/house-hunters-international/episodes/reunited-in-london-england
6,"Season 40, Episode 10",A Young Mother Leads a House Hunt for Her Expat Family,"An expat family based in Singapore wants to move from their large,single-family house to a condo. They want their young children to enjoy the facilities a condo offers like a pool and playground. In a condo community, there will also be other children for them to play with. But just before their house hunt is to begin, the husband is called away on an eight month business trip. Suddenly the mother is on her own. In an unusual turnabout, her wish list conflicts with what her family of four actually needs. It turns out that gorgeous new condos available in Singapore all have tiny rooms. Older condos have more space but aren't well maintained. Mom's hunt demands some challenging decisions as House Hunters International downsizes in Singapore.",https://www.hgtv.com/shows/house-hunters-international/episodes/with-her-husband-away-on-business-a-young-mother-leads-a-house-hunt-for-her-expat-family-of-four
7,"Season 40, Episode 11","Marked for Maastricht, The Netherlands","Unable to endure the long distance from his girlfriend any longer, Attorney Mark Kawakami is leaving behind his job in New York City to start a new life with her in the Netherlands. After trading in a cushy bachelor's life for a lower income as a junior researcher, finding an apartment with a small budget will be a challenge for real estate agent Erik Bessems. And with affordable rentals few and scattered, how much will they be able to compromise on their first apartment together? Watch as House Hunters International digs into Maastricht, Netherlands.",https://www.hgtv.com/shows/house-hunters-international/episodes/marked-for-maastricht-the-netherlands
8,"Season 40, Episode 12","Good-Bye City Life, Hello Green Archers","Daryn and Paige are ready for the next step. Although they are ready to settle down together, they disagree on some key home-ownership details. The South African harbor town of Durban has a great urban vibe. As a girl who likes living in cities, this is good news for Paige. Daryn, the dreamer, has a different setting in mind: he wants to buy a house in the country with as much land as they can afford. So with the assistance of real estate agent Nikki Relph, can Daryn convince Paige on the joys of bucolic homesteading? Find out when these two young hopefuls pursue the good life in Durban, South Africa.",https://www.hgtv.com/shows/house-hunters-international/episodes/good-bye-city-life-hello-green-archers
9,"Season 40, Episode 13",Striking a Balance between the Modern and the Historic in Witney England,"With a dozen siblings between them, Joel and Amanda Mishork have always been family oriented.  But a job transfer to Witney, England, means that this young couple will be starting their own family tree an ocean away.  With just days until Joel's new job begins, he and Amanda are desperately seeking an affordable and centrally located home with enough space to accommodate their new baby and the hoard of guests they're expecting to visit.  As Joel pushes for a historic English cottage and Amanda angles for a modern abode, time is running low.  Watch what happens when House Hunters International crosses the pond to Witney, England.",https://www.hgtv.com/shows/house-hunters-international/episodes/striking-a-balance-between-the-modern-and-the-historic-in-witney-england
