,Number,Title,Description,Link
0,"Season 11, Episode 1",A Country Villa in Malta,"George Galea is no stranger to house-hunting.  Over the past 10 years, he's worked as a housing developer throughout Malta.  As much as he loves exploring new places, on a personal level, he's ready to move for the last time and settle down.  He's ready to trade in the perks of city living for a villa in the country that will give him the space and peace that he so desperately craves.  However, he finds that despite his healthy budget, there's a small number of available villas that have both large gardens and pools.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-country-villa-in-malta2
1,"Season 11, Episode 2",Londoners Looking for Leisure,"Stephanie and Charlie May have lived in the fast lane in London for four years.  Now, they yearn to slow down and spend more time with their two-year-old son Finn.  They've begun a search for a home in the Jarnac region of France, which has everything they are looking for ? good schools, beautiful landscapes, great food and a relaxed pace of life.",https://www.hgtv.com/shows/house-hunters-international/episodes/londoners-seek-a-more-leisurely-life-in-france2
2,"Season 11, Episode 3",Vancouver Island Vibe,"Derrick and Shannon Nelson of Vancouver Island, British Columbia didn't want to jump too quickly into home ownership.  Although their rental apartment has lots of nice features, they have already outgrown the small space and have decided to look for a home to buy.  They hope to find an open kitchen in a home that is surrounded by nature, so they can wake up every morning to great views of the mountains.",https://www.hgtv.com/shows/house-hunters-international/episodes/vancouver-island-vibe2
3,"Season 11, Episode 4",Paradise in Cyprus,"Vandna Patel and Debbie Elvy are happy living in their home in Surrey, 15 miles outside of London.  However, they long for better weather.  Debbie has finally convinced Vandna to look for a vacation home, and they've agreed that the island of Cyprus has the weather and the lifestyle they are looking for.  As they search in the city of Larnaca, they are looking for a true getaway with beautiful swimming pools, landscaped gardens and low maintenance.",https://www.hgtv.com/shows/house-hunters-international/episodes/paradise-in-cyprus2
4,"Season 11, Episode 5",Two Lives in Umbria,"Ex-pats from Kirkland, Washington, Carolyn and Bob McConnell have lived and worked in Europe for the past six years.  They've now decided that they want to live half of the year in the States, and the other half in Italy.  Through their travels, they fell in love with the region of Umbria, about two hours north of Rome, and they are looking forward to the warm, sunny climate and relaxed lifestyle of the area.",https://www.hgtv.com/shows/house-hunters-international/episodes/two-lives-in-umbria2
5,"Season 11, Episode 6",BFFs in Brisbane,"Roslyn Sportelli is a spunky young woman who has lived in Brisbane, Australia for all of her 25 years.  Currently living with her parents, she's excited to leave the nest and find a new home, along with two of her best friends.  Since Roslyn's mother, Nerina, has worked in real estate for more than 20 years, she plans to help them find a home with enough space and parking for all of them.",https://www.hgtv.com/shows/house-hunters-international/episodes/bffs-in-brisbane2
6,"Season 11, Episode 7",Aiming for Aruba,"Mark and Tara Howard are both from New York, but they've lived in the Cleveland area for the last 12 years, along with their daughters Halle and Amanda.  Their large house has everything the could want, except for one thing: the ocean.  That's why the Howards are looking for a vacation home in beautiful Aruba.  They want to be as close to the water as possible, but their budget might be an obstacle, so they're willing to look in some of the less popular areas in hopes of making their dreams of waterfront living a reality.",https://www.hgtv.com/shows/house-hunters-international/episodes/thoughts-of-thailand2
7,"Season 11, Episode 8",French Country Fantasy,"Retired schoolteachers Simon and Maria Jenkins of Canterbury, England have always loved vacationing in France's southern region of Languedoc-Roussillon.  However, part-time holidays to this sunny, wine-growing region are no longer enough, as they are ready to relocate to France permanently.  Their goal is to find an idyllic country home that's large enough to accommodate their artistic pursuits as well as regular visits from their four grown children.",https://www.hgtv.com/shows/house-hunters-international/episodes/french-country-fantasy
8,"Season 12, Episode 1",Relaxing Vacation Home in Fiji,"This busy family of 6 loves their Tucson, Arizona lifestyle, but they yearn for a relaxing Fiji island getaway. Top of their list is a place with plenty of room for themselves and their guests, a large eat-in kitchen, ocean views and a big pool with plenty of outdoor living space. They'd like to stay under their $500,000 budget. The first place their agent Will takes them to see is a 1700 square foot house that's listed for $275,000. It only has 2 bedrooms and 2 bathrooms, and no pool, but it's on almost an acre of land so there is room to expand. The home has breath-taking ocean views, but the kitchen is older and the fridge is tiny. The next house they look at is priced higher, at $325,000, but it's also larger, with 3 bedrooms and 3 bathrooms in 2500 square feet. The best feature of the house is the enormous great room that opens out onto the large deck. Jon loves the pool and outdoor living space but because it's on only ? an acre, Michelle is worried that they wouldn't be able to expand the house in the future. The last house they look at is listed for $450,000 and is made up of 3000 square feet divided among 4 villas. The main villa has a large open kitchen/living/dining space, with a long patio that has a water view. The other three villas are identical, and come with two queen-sized beds, a giant spa tub, and an open shower each. The large pool area comes with a swim-up bar, a separate kiddie pool, a massage table, over-sized patio furniture and a grill. Jon is concerned about the upkeep such a large property would need. After weighing the pros and cons of all 3 properties, Jon and Michelle have reached their decision.",https://www.hgtv.com/shows/house-hunters-international/episodes/this-busy-family-of-6-loves-their-tucson-arizona-lifestyle-but-they-yearn-for-a-relaxing-vacation-home-in-fiji
9,"Season 12, Episode 2",Relocating to the Dominican Republic,"Scott Medina is relocating from Miami to the Dominican Republic to kick-start his real estate business into high gear and to return to his Caribbean roots. He's looking to set up shop and find a condo in the high-end beach district of Punta Cana, known for its white sand beaches and luxury hotels. Scott's main priority is location- he'd love to be able to walk to the beach. He's also looking for a two-bedroom place so he can have a separate office and more storage, and he'd like a pool on the premises. He's hoping his real estate expertise will help him find all of these amenities in a 200 thousand dollar budget. Real estate agent and friend Frances Pimentel is going to help Scott on his search for the right place. The first condo that Frances shows Scott is a one-bedroom, one and a half bath condo right on a golf course. It's listed for 195 thousand dollars and is 1100 square feet. Scott is impressed with the high end details and the luxurious pool area, but he's concerned about the lack of office space and that it's a bit further from the beach than he would like. Next up is a two-bedroom, two-bath condo selling for 180 thousand dollars that's only five minutes from the beach. It's a bit larger than the first at 1200 square feet, and Scott loves the second bedroom and the rooftop terrace, but the fixtures are older and it might need some updating. The third place Scott sees is a two-bedroom, two-bath 1100 square foot condo priced at 150 thousand dollars. He loves the fact that it's brand new, but he's not thrilled with the ongoing construction close by. He's also impressed with the huge private deck, but the unit is a little bit further from the beach and it's a little bit smaller than the other two-bedroom condo. After seeing three terrific options, Scott needs to make his decision. Which condo will become his new Caribbean home?",https://www.hgtv.com/shows/house-hunters-international/episodes/dominican-rep-condo-search
