,Number,Title,Description,Link
0,"Season 122, Episode 10",Feuding in Freiburg,"After years of long-distance dating, a couple struggles to find their first apartment together in Freiburg, Germany. She's targeting a walkable location in downtown Freiburg, but he's holding out for a middle ground between his school and her work.",https://www.hgtv.com/shows/house-hunters-international/episodes/feuding-in-freiburg
1,"Season 122, Episode 11",What's to Lose in Toulouse?,"A French-born teacher living in Utah is ready to return to France with his artist wife and young son. They both want a home with outdoor space in downtown Toulouse, but they find the house hunt comes with yet another surprise.",https://www.hgtv.com/shows/house-hunters-international/episodes/whats-to-lose-in-toulouse
2,"Season 122, Episode 12",Back and Perth,"After working part-time between California and Australia, a veterinarian dermatologist is ready to purchase a home in Perth. He's looking for a place close to his job, but he wants to make sure his partner has water views to enjoy while he's working.",https://www.hgtv.com/shows/house-hunters-international/episodes/back-and-perth
3,"Season 122, Episode 13",Letting Go in Puerto Vallarta,"A couple ditches the San Francisco rat race to hunt for their forever home by the beach in Puerto Vallarta, Mexico. With very different ideas of what makes the perfect place, a booming real estate market isn't the only thing standing in their way.",https://www.hgtv.com/shows/house-hunters-international/episodes/letting-go-in-puerto-vallarta
4,"Season 123, Episode 1",Ballet in Lausanne,"A woman is ready for a creative change in her family's life, so when her husband is offered a transfer to Lausanne, Switzerland, she and their daughters are eagerly on board. However, while he's looking for a modern, white box, she's adamant that a move to Switzerland must include an artistic and quirky space to call home.",https://www.hgtv.com/shows/house-hunters-international/episodes/ballet-in-lausanne
5,"Season 123, Episode 2",All She Wants is Italy,"A woman convinced her husband to accept a job transfer to Italy so she could fulfill her dream of living in Europe. She wants their two young kids to soak up the culture in a traditional Italian neighborhood. Her husband, however, believes that moving into a neighborhood filled with other expats will help ease the transition in their big move abroad.",https://www.hgtv.com/shows/house-hunters-international/episodes/all-she-wants-is-italy
6,"Season 123, Episode 3",A Portuguese Predicament,"After years of discussion, a man convinces his wife to move their family to his hometown of Vila Verde, Portugal. While they're thrilled that Portugal's affordability allows them to devote time to their two kids, they can't seem to agree on where to live. He wants to be within minutes of his parents' house so his children can experience the country lifestyle he grew up with, but she sees the move as an opportunity to discover a new culture and wants to be close to city attractions like museums and parks.",https://www.hgtv.com/shows/house-hunters-international/episodes/italy-is-all-she-wants
7,"Season 123, Episode 4","Something New in Antwerp, Belgium","After marrying her husband in her hometown, a woman decides it's time to find their first home together in his homeland of Antwerp, Belgium. She wants an apartment with a big kitchen and bathtub, but he's concerned with keeping the price low since they want to live in the city center on one income.",https://www.hgtv.com/shows/house-hunters-international/episodes/something-new-in-antwerp-belgium
8,"Season 123, Episode 5",Acting Quickly in Melbourne,"A woman leaves New York for Melbourne, Australia, and quickly falls for a local. Still in their honeymoon phase, they decide to move in together and kick off their home search with no issues. Things quickly change as he looks for a traditional home with a practical price tag and her modern and expensive tastes cause concern.",https://www.hgtv.com/shows/house-hunters-international/episodes/acting-quickly-in-melbourne
9,"Season 123, Episode 6",Sticker Shock in Switzerland,"Now that their son is getting older, a couple decides it's the perfect time to embrace his roots with a move to Solothurn, Switzerland. He wants to impress friends and family with a top-dollar apartment, but prices are high and they're down to one income due to her lack of Swiss-German language skills.",https://www.hgtv.com/shows/house-hunters-international/episodes/sticker-shock-in-switzerland
10,"Season 123, Episode 7",A Family Divided in Australia,"A man is given the opportunity to work closer to home, which means relocating his family to Adelaide, Australia. His wife's one condition is that they live a beach life, but living near the ocean means long commutes for him and shared rooms for two of their kids.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-family-divided-in-australia
11,"Season 123, Episode 8",The Princess or the Pauper,"A woman that's always wanted to see Europe seizes the opportunity to move with her daughter to Madrid, Spain. Because she will only be working part time, she must choose between fulfilling the whims of her 12 year old by living a European fairy tale or being realistic and living within their means.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-princess-or-the-pauper
