,Number,Title,Description,Link
0,"Season 109, Episode 11",Lake Como is for Lovers,"After moving to Milan for design school, a young mother realizes she's not a big city girl and talks her husband into moving to romantic Lake Como. She loves being out and about in Italian culture with their little one but commuting to Milan five days a week is not ideal for him.",https://www.hgtv.com/shows/house-hunters-international/episodes/lake-como-is-for-lovers
1,"Season 109, Episode 12",Quirky or Close to London,"Former London residents Lara and her husband Chad are now returning with two kids in tow. The family is focused on West London, which is close to Chad's work and more affordable than London proper. As the search begins, however, Lara can't fight her desire to embrace central London's amazing architecture and history, but it'll come at a cost.",https://www.hgtv.com/shows/house-hunters-international/episodes/quirky-or-close-to-london
2,"Season 109, Episode 13",Pennsylvania Couple Seeks Healthy Living on the Beach in Costa Rica,"Fitness buffs Jeff and Carol are ready to leave freezing Pennsylvania winters behind for the tropical life in Playa Junquillal, Costa Rica. Jeff wants to be able to walk out the door and surf all day, but Carol is keeping their frigid stateside family in mind. Which will prevail, beachfront access or room for the whole gang?",https://www.hgtv.com/shows/house-hunters-international/episodes/pennsylvania-couple-seeks-healthy-living-on-the-beach-in-costa-rica
3,"Season 110, Episode 1","Business or Pleasure in Denia, Spain","A woman's lifelong wish to live in Spain comes true when her husband decides to expand his hot tub business to coastal Denia. She has her heart set on owning a beach house, but her husband has an under-budget crash pad in mind.",https://www.hgtv.com/shows/house-hunters-international/episodes/business-or-pleasure-in-denia-spain
4,"Season 110, Episode 2",Rekindling a Marriage in Belize,"After visiting tropical Belize several times, a couple who has been married 37 years has decided to leave their hectic careers behind to slow down and reconnect. He's determined to limit their spending, but she knows what she likes and doesn't want to settle for a place that isn't perfect. Their need for space and security accompanied by a dwindling inventory south of town puts the pressure on to find a home that will satisfy them both.",https://www.hgtv.com/shows/house-hunters-international/episodes/rekindling-a-marriage-in-belize
5,"Season 110, Episode 3",A Doggie Dilemma in Amsterdam,"A San Francisco couple is thrilled when a job transfer takes them and their beloved poodles to Amsterdam. While the city is extremely dog friendly, the housing market isn't as welcoming with steep stairs and a lack of outdoor space in virtually every home. Finding a place that works for the dogs might not work for their humans.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-doggie-dilemma-in-amsterdam
6,"Season 110, Episode 4",Taking a Chance on London,"High school sweethearts Kyle and Anna have always dreamed of living abroad, and when Kyle was suddenly offered a new job in London, everything fell into place. They're taking a chance on the move across the pond with their two young sons, but money will be tight with Anna not working and Kyle's job in one of the most expensive areas of the city. Anna wants to live on the ground floor to avoid struggles with strollers, but Kyle is more concerned with living close to his job in a sleek, modern home, which could push their budget to the brink.",https://www.hgtv.com/shows/house-hunters-international/episodes/taking-a-chance-on-london
7,"Season 110, Episode 5","A New Start in Athens, Greece","An Indiana woman looks to start a new chapter in her life by following a job promotion to Athens, Greece. She wants separation between her professional and social life and thinks the best way of achieving that is to live in the middle of the city. Her friend and colleague, however, thinks she'd be better off in the suburbs so she can be away from city living. Will her small budget be enough to find the perfect home in one of Europe's most popular cities?",https://www.hgtv.com/shows/house-hunters-international/episodes/a-new-start-in-athens-greece
8,"Season 110, Episode 6",Five Angles in Adelaide,"A family of five is excited to leave the hustle and bustle of Atlanta for the beaches of Adelaide, Australia. They all have different opinions about what their new home should look like, however, as they negotiate over a traditional single-family home or a modern high-rise.",https://www.hgtv.com/shows/house-hunters-international/episodes/five-angles-in-adelaide
9,"Season 110, Episode 7",Seychelles by the Seashore,"After deciding to work for herself, a woman chooses the remote Seychelles islands to start her new business. She has aspirations of living in a spacious apartment right by the beach, but starting a business takes capital. She may need a reality check of what life's really like on the islands.",https://www.hgtv.com/shows/house-hunters-international/episodes/seychelles-by-the-seashore
10,"Season 110, Episode 8",Vamos To Alamos,"A couple looks to celebrate the completion of a massive renovation on their Los Angeles hotel by buying a magical pueblo escape in Alamos, Mexico. They both want a big hacienda for entertaining but disagree on whether to purchase a turnkey home or another fixer-upper.",https://www.hgtv.com/shows/house-hunters-international/episodes/vamos-to-alamos
