,Number,Title,Description,Link
0,"Season 43, Episode 10","Scientific home search in Rome, Italy","Genetic scientist James Hughes has always set his standards high. Being chosen for a prestigious fellowship to study the University of Rome, he's bringing his high expectations to Italy's capital city. But in this tight market, his ambitious wishes could prove to be the biggest battle in his search for the perfect property. Will he find a home that can live up to his standards? Find out when House Hunters International follows the road into Rome, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/scientific-home-search-in-rome-italy
1,"Season 43, Episode 10","Scientific home search in Rome, Italy","Genetic scientist James Hughes has always set his standards high. Being chosen for a prestigious fellowship to study the University of Rome, he's bringing his high expectations to Italy's capital city. But in this tight market, his ambitious wishes could prove to be the biggest battle in his search for the perfect property. Will he find a home that can live up to his standards? Find out when House Hunters International follows the road into Rome, Italy.",https://www.hgtv.com/shows/house-hunters-international/episodes/scientific-home-search-in-rome-italy
2,"Season 43, Episode 11","An International Life in Panama City, Panama","After falling in love in Germany, Kris and Joe knew when they had children they would take them to see the world. Now three girls later, a job transfer is taking the whole family to Panama. But finding a family friendly home that also has the Panamanian experience Joe wants presents a challenge. Determined for a total 180 from suburban life in Ohio, will they really be ready for a city existence? Find out when House Hunters International embraces life in Panama City, Panama.",https://www.hgtv.com/shows/house-hunters-international/episodes/an-international-life-in-panama-city-panama
3,"Season 43, Episode 12","Migrating to Quito, Ecuador","As children, Kelly and Nate were both raised abroad. They both attended an international school in Ecuador and later on went to college together in Illinois. The couple started to crave a life more fulfilling that also offered more time to spend together as a family. When alerted about job notices at the international school they attended, they couldn't ignore the opportunity. Moving to Ecuador with their two children exposes many adult decisions for the young couple. Watch as House Hunters International flies the coup and lands in Quito, Ecuador.",https://www.hgtv.com/shows/house-hunters-international/episodes/migrating-to-quito-ecuador
4,"Season 43, Episode 13",Starting a Bed and Breakfast in Bocas Del Toro,"Ryan Kelly and Lauren Ziemski are tired of the LA rat race and working for others.  So they're striking out to be their own bosses by opening a bed and breakfast in tropical Bocas Del Toro, Panama.  But, with a limited budget and a need to get their business venture off the ground fast they might have to sacrifice on-the-water locations for move-in ready, when House Hunters International bets the house in Bocas Del Toro, Panama.",https://www.hgtv.com/shows/house-hunters-international/episodes/starting-a-bed-and-breakfast-in-bocas-del-toro
5,"Season 44, Episode 1",Living La Vida Bocas,"After living in hot  and dry Fresno, California for over ten years, Lisa Crews has reached her boiling point and now needs something different.  Echoing Lisa's frustration with Fresno's distance to the Pacific Ocean, Lisa's two children are joining her in the search for something better.  Lisa thinks she's found the perfect spot to spend her hard earned money: Bocas Del Toro, Panama.  Lisa plans to rent the house out when she's back in California working, but her kids are looking towards immediate satisfaction.  Will they agree or will there be trouble in paradise?  See what happens when House Hunters International drops into Bocas Del Toro, Panama.",https://www.hgtv.com/shows/house-hunters-international/episodes/living-la-vida-bocas
6,"Season 44, Episode 2","Romantic Return to Granada,  Spain","Jodi spent a year studying abroad in Granada - during her tenure as a student, she fell in love both with the city and Gonzalo. Thirteen years state-side and a child later, they are making the trip back to Spain and settling in the romantic town of their whimsical youth. House Hunters International recovers the magic of Granada, Spain.",https://www.hgtv.com/shows/house-hunters-international/episodes/romantic-return-to-granada-spain
7,"Season 44, Episode 3","Gold Rush to Dimbulah, Australia","Texan Alex has been working in the mining industry and met Australian Tony on his travels. Tony informed Alex about gold outside the town of Dimbulah and the two business partners are now in hot pursuit to get as close to the action as possible. Watch as House Hunters International strikes gold in Dimbulah, Australia.",https://www.hgtv.com/shows/house-hunters-international/episodes/gold-rush-to-dimbulah-australia
8,"Season 44, Episode 4","Down by the Seaside in Hoi An, Vietnam","Almost twenty years ago, Natalie Devoy felt the overwhelming urge to flip the script on her quiet life in Northern Ireland.  The relaxed pace had lost its luster and she made the bold decision to travel the globe.  After stops in Europe along the way, Natalie finally found herself smack in the middle of energetic Hue, Vietnam, parlaying her hospitality background into teaching at a tourism school.  In her time in Hue, she grew to love the vibrancy of the city but now she is coming full circle, returning to another sleepy fishing village, this time in Hoi An, Vietnam.  She's going back to a lifestyle that she abandoned and it's all in the name of love for her fiance Julien.  They met in Hoi An, where he runs a restaurant, and now it's where they want to own their first home together.  The only issue is that in order to get Julien his coveted beach access at their $50,000 budget, they may have to settle on something decidedly dated, which will not please Natalie. Will they be able to find a seaside home that can meet her modern tastes? Find out when House Hunters International travels to the Ancient Town of Hoi An, Vietnam.",https://www.hgtv.com/shows/house-hunters-international/episodes/down-by-the-seaside-in-hoi-an-vietnam
9,"Season 44, Episode 5","Romantic Getaway in Puerto Morelos, Mexico","At their RV dealership, Dwain and Valerie have made a business of helping other people escape from everyday life. Now that their four children are grown, they've decided to take time for themselves and leave the Canadian winter behind for the sun kissed shores of Mexico. But in the tiny village of Puerto Morelos, an influx of foreigners has stretched home supply to the limit and prices along with them. Will Valerie find her ocean retreat or will budget-conscious Dwain put a damper on her dreams? Find out when House Hunters International reconnects in Puerto Morelos, Mexico.",https://www.hgtv.com/shows/house-hunters-international/episodes/romantic-getaway-in-puerto-morelos-mexico
