,Number,Title,Description,Link
0,"Season 151, Episode 10",Finding a Forever Home in Spain,"A search-and-rescue pilot leaves his grueling job so he and his wife can enjoy a slower pace of life in Valencia, Spain. She wants a large property with room for gardening and friends, but he prefers something low-maintenance so he can focus on relaxing.",https://www.hgtv.com/shows/house-hunters-international/episodes/finding-a-forever-home-in-spain
1,"Season 151, Episode 11",Thinking Outside of Valencia,"A Cuban mom and her husband relocate to Valencia, Spain, where they can raise their daughter in a Spanish culture. When they arrive, however, they quickly realize they can't afford what they want in town and must rethink their house hunt outside the city.",https://www.hgtv.com/shows/house-hunters-international/episodes/thinking-outside-of-valencia
2,"Season 151, Episode 12","Fitness and Fairy Tales in Odense, Denmark","A fitness trainer decides to get a Ph.D. in sports psychology in Odense, Denmark, home to a fairy tale sports program he's been looking for. With a new backdrop and a baby in tow, however, he and his wife must compromise to get what they both want.",https://www.hgtv.com/shows/house-hunters-international/episodes/fitness-and-fairy-tales-in-odense-denmark
3,"Season 151, Episode 13","Heritage Hunting in County Clare, Ireland","An adopted woman and her husband move to Ireland to reconnect with her newfound roots. She wants nothing less than a quintessential Irish home, but he fears a rustic cottage could become an isolated nightmare and pushes for a walkable town location.",https://www.hgtv.com/shows/house-hunters-international/episodes/heritage-hunting-in-county-clare-ireland
4,"Season 151, Episode 5",Fan Faves: Bocas del Toro Blogosphere,"Check out this fan favorite as an American couple, who created a blog to capture their adventures, looks for a home in Panama where they can rest their heads between trips.",https://www.hgtv.com/shows/house-hunters-international/episodes/fan-faves-bocas-del-toro-blogosphere
5,"Season 152, Episode 1",New Life in County Mayo,"An empty nester that fell in love with Ireland early in life decides to return there for good. She has a plan to start a bed and breakfast, but she quickly realizes that doing so in the remote Irish countryside is more challenging than she thought.",https://www.hgtv.com/shows/house-hunters-international/episodes/new-life-in-county-mayo
6,"Season 152, Episode 2",Juxtaposition in Johannesburg,"After living in a rural town for over a year, a young couple is ready to get back to city life in Johannesburg, South Africa. They hope to find a roomy place that fits their budget and still allows them to experience the bar and restaurant scene.",https://www.hgtv.com/shows/house-hunters-international/episodes/juxtaposition-in-johannesburg
7,"Season 152, Episode 3",Heritage and Handiwork in Sweden,"An American man wants to trace his Swedish ancestry and a mysterious family heirloom leads him to Vasteras. While his fiancee is willing to give up everything familiar in Colorado to follow him, she is steadfast about bringing her family values with her.",https://www.hgtv.com/shows/house-hunters-international/episodes/heritage-and-handiwork-in-sweden
8,"Season 152, Episode 4",Tug of War in Singapore,"San Francisco newlyweds follow his promising tech career to Singapore with a puppy in tow. They need a place that’s pet-friendly, and they are looking for a large enough space for both his gadget room and her art space. It’s a tall order for a single income in one of the world’s most expensive cities.",https://www.hgtv.com/shows/house-hunters-international/episodes/tug-of-war-in-singapore
9,"Season 152, Episode 5",A Family Home in Hobart,"A Washington, DC, couple that fell in love with Australia's vibe while studying abroad decided to return to the country's slower pace. Now, their lease is up and they want to buy, but they can't agree on how much to invest while she's looking for work.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-family-home-in-hobart
10,"Season 152, Episode 6",A Dream Divided in Portugal,"A couple decides to ditch pricey San Francisco and set their sights on living abroad in Portugal. She wants to relax in the southern coastal region, but he prefers the famous bike routes in Tavira, and one compromise could send their dreams up in smoke.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-dream-divided-in-portugal
11,"Season 152, Episode 7","Mexican Roots, American Anxieties","A couple relocates to his home country of Mexico where their kids can soak up the language and culture. She's on board, but her business and personal anxieties start to set in when they touch down in Playa del Carmen.",https://www.hgtv.com/shows/house-hunters-international/episodes/mexican-roots-american-anxieties
12,"Season 152, Episode 8",Made in Merida,"A Knoxville, TN, woman decides to make a permanent move to Merida, Mexico, after traveling there for a root canal. She quickly discovers that having champagne tastes on a cerveza budget means she may need to build from the ground up to get what she wants.",https://www.hgtv.com/shows/house-hunters-international/episodes/made-in-merida
13,"Season 152, Episode 9",Untapped Potential in Siem Reap,A globetrotting Australian fell in love with Cambodia and feels it's the perfect fit for her foodie business. She looks to start a company in Siem Reap but is concerned about giving up the creature comforts she loves.,https://www.hgtv.com/shows/house-hunters-international/episodes/untapped-potential-in-siem-reap
14,"Season 152, Episode 10",Cooking Up a Fresh Start in Cambodia,"A couple and their dog are relocating within Cambodia to open a new restaurant in Siem Reap. He wants to be close to work to keep costs down, but she dreams of a grown-up life in a luxury apartment.",https://www.hgtv.com/shows/house-hunters-international/episodes/cooking-up-a-fresh-start-in-cambodia
15,"Season 152, Episode 11",The Da Nang Dilemma,"Newlyweds leave their comfortable lives in Australia to chase his dream in Vietnam. He's eager to embrace the unknown and live in a Vietnamese neighborhood, but she prefers to settle near other ex-pats to ease their transition into a foreign country.",https://www.hgtv.com/shows/house-hunters-international/episodes/the-da-nang-dilemma
16,"Season 152, Episode 12",Bargaining in Bratislava,"A young professional longing for a European experience follows her job to Bratislava, Slovakia. Taking a reduced salary, however, may force her to skimp on her new apartment to take advantage of regional travel.",https://www.hgtv.com/shows/house-hunters-international/episodes/bargaining-in-bratislava
17,"Season 152, Episode 13",Art Gallery in Puerto Vallarta,"A couple leaves their hectic work life in Chicago to chase their dream of opening an art gallery in Puerto Vallarta, Mexico. However, opposing views on space limitations force them to make tough compromises.",https://www.hgtv.com/shows/house-hunters-international/episodes/art-gallery-in-puerto-vallarta
18,"Season 153, Episode 1",Bostonians Go For Broke in Paris,"A Boston woman scores her dream job transfer to Paris, and her boyfriend settles for an unpaid sabbatical to join her. However, he's looking to reap the benefits of her new salary with a large, modern property.",https://www.hgtv.com/shows/house-hunters-international/episodes/bostonians-go-for-broke-in-paris
19,"Season 153, Episode 2",A Second Honeymoon in The Hague,"A job opportunity in the Netherlands gives an empty nester couple the chance start a new chapter. They're looking for at least two bedrooms and she wants to be in the city center, while he wants a place that's near the beach.",https://www.hgtv.com/shows/house-hunters-international/episodes/a-second-honeymoon-in-the-hague
20,"Season 153, Episode 3",Self-made in Yeppoon,"A young couple is at their wits end with work in Canada and decides to start fresh in Yeppoon, Australia. He likes simplicity and wants no more than a beach shack, but she's looking for a little luxury to make up for her long work hours.",https://www.hgtv.com/shows/house-hunters-international/episodes/self-made-in-yeppoon
